! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
!DU 93-W-210 properties
!Created 22-May-2019 23:08:42.
! note that this file uses Marshall Buhl's new input file processing; start all comment lines with !
! ------------------------------------------------------------------------------
"DEFAULT"     InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
          1   NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
          0   NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
          1   NumTabs           ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
       0.75   Re                ! Reynolds number in millions
          0   Ctrl              ! Control setting (must be 0 for current AirfoilInfo)
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
      -4.0000   alpha0            ! 0-lift angle of attack, depends on airfoil.
      8.0000   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
      -8.0000   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          0   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      6.2047   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"DEFAULT"     T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f'. [default = 3]
"DEFAULT"     T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"DEFAULT"     T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"DEFAULT"     T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"DEFAULT"     b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"DEFAULT"     b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"DEFAULT"     b5                ! Constant in the expression of K''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"DEFAULT"     A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"DEFAULT"     A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"DEFAULT"     A5                ! Constant in the expression of K''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
      1.4144   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
      -0.5324   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
      0.0063   Cd0               ! 2D drag coefficient value at 0-lift.
      -0.1213   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the hat(x)_cp curve best-fit; = (hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"DEFAULT"     x_cp_bar          ! Constant in the expression of hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"DEFAULT"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
          142   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.0000    0.0000    0.0185    0.0000 
-175.0000    0.3940    0.0332    0.1978 
-170.0000    0.7880    0.0945    0.3963 
-160.0000    0.6700    0.2809    0.2738 
-155.0000    0.7490    0.3932    0.3118 
-150.0000    0.7970    0.5112    0.3413 
-145.0000    0.8180    0.6309    0.3636 
-140.0000    0.8130    0.7485    0.3799 
-135.0000    0.7860    0.8612    0.3911 
-130.0000    0.7390    0.9665    0.3980 
-125.0000    0.6750    1.0625    0.4012 
-120.0000    0.5960    1.1476    0.4014 
-115.0000    0.5050    1.2206    0.3990 
-110.0000    0.4030    1.2805    0.3943 
-105.0000    0.2940    1.3265    0.3878 
-100.0000    0.1790    1.3582    0.3796 
-95.0000    0.0600    1.3752    0.3700 
-90.0000    -0.0600    1.3774    0.3591 
-85.0000    -0.1790    1.3648    0.3471 
-80.0000    -0.2950    1.3376    0.3340 
-75.0000    -0.4070    1.2962    0.3199 
-70.0000    -0.5120    1.2409    0.3049 
-65.0000    -0.6080    1.1725    0.2890 
-60.0000    -0.6930    1.0919    0.2722 
-55.0000    -0.7640    1.0002    0.2545 
-50.0000    -0.8200    0.8990    0.2359 
-45.0000    -0.8570    0.7900    0.2163 
-40.0000    -0.8750    0.6754    0.1958 
-35.0000    -0.8690    0.5579    0.1744 
-30.0000    -0.8380    0.4405    0.1520 
-25.0000    -0.7910    0.3256    0.1262 
-24.0000    -0.7940    0.3013    0.1170 
-23.0000    -0.8050    0.2762    0.1059 
-22.0000    -0.8210    0.2506    0.0931 
-21.0000    -0.8430    0.2246    0.0788 
-20.0000    -0.8690    0.1983    0.0631 
-19.0000    -0.8990    0.1720    0.0464 
-18.0000    -0.9310    0.1457    0.0286 
-17.0000    -0.9640    0.1197    0.0102 
-16.0000    -0.9990    0.0940    -0.0088 
-15.0000    -1.0330    0.0689    -0.0281 
-14.5000    -1.0500    0.0567    -0.0378 
-12.0100    -0.9530    0.0271    -0.0349 
-11.0000    -0.9000    0.0303    -0.0361 
-9.9800    -0.8270    0.0287    -0.0464 
-8.1200    -0.5360    0.0124    -0.0821 
-7.6200    -0.4670    0.0109    -0.0924 
-7.1100    -0.3930    0.0092    -0.1015 
-6.6000    -0.3230    0.0083    -0.1073 
-6.5000    -0.3110    0.0089    -0.1083 
-6.0000    -0.2450    0.0082    -0.1112 
-5.5000    -0.1780    0.0074    -0.1146 
-5.0000    -0.1130    0.0069    -0.1172 
-4.5000    -0.0480    0.0065    -0.1194 
-4.0000    0.0160    0.0063    -0.1213 
-3.5000    0.0800    0.0061    -0.1232 
-3.0000    0.1450    0.0058    -0.1252 
-2.5000    0.2080    0.0057    -0.1268 
-2.0000    0.2700    0.0057    -0.1282 
-1.5000    0.3330    0.0057    -0.1297 
-1.0000    0.3960    0.0057    -0.1310 
-0.5000    0.4580    0.0057    -0.1324 
0.0000    0.5210    0.0057    -0.1337 
0.5000    0.5830    0.0057    -0.1350 
1.0000    0.6450    0.0058    -0.1363 
1.5000    0.7060    0.0058    -0.1374 
2.0000    0.7680    0.0059    -0.1385 
2.5000    0.8280    0.0061    -0.1395 
3.0000    0.8880    0.0063    -0.1403 
3.5000    0.9480    0.0066    -0.1406 
4.0000    0.9960    0.0071    -0.1398 
4.5000    1.0460    0.0079    -0.1390 
5.0000    1.0950    0.0090    -0.1378 
5.5000    1.1450    0.0103    -0.1369 
6.0000    1.1920    0.0113    -0.1353 
6.5000    1.2390    0.0122    -0.1338 
7.0000    1.2830    0.0131    -0.1317 
7.5000    1.3240    0.0139    -0.1291 
8.0000    1.3580    0.0147    -0.1249 
8.5000    1.3850    0.0158    -0.1213 
9.0000    1.4030    0.0181    -0.1177 
9.5000    1.4010    0.0211    -0.1142 
10.0000    1.3580    0.0255    -0.1103 
10.5000    1.3130    0.0301    -0.1066 
11.0000    1.2870    0.0347    -0.1032 
11.5000    1.2740    0.0401    -0.1002 
12.0000    1.2720    0.0468    -0.0971 
12.5000    1.2730    0.0545    -0.0940 
13.0000    1.2730    0.0633    -0.0909 
13.5000    1.2730    0.0722    -0.0883 
14.0000    1.2720    0.0806    -0.0865 
14.5000    1.2730    0.0900    -0.0854 
15.0000    1.2750    0.0987    -0.0849 
15.5000    1.2810    0.1075    -0.0847 
16.0000    1.2840    0.1170    -0.0850 
16.5000    1.2960    0.1270    -0.0858 
17.0000    1.3060    0.1368    -0.0869 
17.5000    1.3080    0.1464    -0.0883 
18.0000    1.3080    0.1562    -0.0901 
18.5000    1.3080    0.1664    -0.0922 
19.0000    1.3080    0.1770    -0.0949 
19.5000    1.3070    0.1878    -0.0980 
20.0000    1.3110    0.1987    -0.1017 
20.5000    1.3250    0.2100    -0.1059 
21.0000    1.3240    0.2214    -0.1105 
22.0000    1.2770    0.2499    -0.1172 
23.0000    1.2290    0.2786    -0.1239 
24.0000    1.1820    0.3077    -0.1305 
25.0000    1.1360    0.3371    -0.1370 
26.0000    1.0930    0.3664    -0.1433 
28.0000    1.0170    0.4246    -0.1556 
30.0000    0.9620    0.4813    -0.1671 
32.0000    0.9370    0.5356    -0.1778 
