! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
!DU 97-W-300 properties
!Created 26-Jul-2019 22:33:49.
! note that this file uses Marshall Buhl's new input file processing; start all comment lines with !
! ------------------------------------------------------------------------------
"DEFAULT"     InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
          1   NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
          0   NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
          1   NumTabs           ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
       0.75   Re                ! Reynolds number in millions
          0   Ctrl              ! Control setting (must be 0 for current AirfoilInfo)
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
      -2.0000   alpha0            ! 0-lift angle of attack, depends on airfoil.
      9.0000   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
      -9.0000   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          0   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      7.3326   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"DEFAULT"     T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f'. [default = 3]
"DEFAULT"     T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"DEFAULT"     T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"DEFAULT"     T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"DEFAULT"     b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"DEFAULT"     b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"DEFAULT"     b5                ! Constant in the expression of K''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"DEFAULT"     A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"DEFAULT"     A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"DEFAULT"     A5                ! Constant in the expression of K''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
      1.4490   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
      -0.6138   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
      0.0088   Cd0               ! 2D drag coefficient value at 0-lift.
      -0.0969   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the hat(x)_cp curve best-fit; = (hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"DEFAULT"     x_cp_bar          ! Constant in the expression of hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"DEFAULT"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
          143   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.0000    0.0000    0.0267    0.0000 
-175.0000    0.2740    0.0370    0.1379 
-170.0000    0.5470    0.0968    0.2778 
-160.0000    0.6850    0.2876    0.2740 
-155.0000    0.7660    0.4025    0.3118 
-150.0000    0.8160    0.5232    0.3411 
-145.0000    0.8360    0.6454    0.3631 
-140.0000    0.8320    0.7656    0.3791 
-135.0000    0.8040    0.8807    0.3899 
-130.0000    0.7560    0.9882    0.3965 
-125.0000    0.6900    1.0861    0.3994 
-120.0000    0.6090    1.1730    0.3992 
-115.0000    0.5150    1.2474    0.3964 
-110.0000    0.4110    1.3084    0.3915 
-105.0000    0.3000    1.3552    0.3846 
-100.0000    0.1820    1.3875    0.3761 
-95.0000    0.0610    1.4048    0.3663 
-90.0000    -0.0610    1.4070    0.3551 
-85.0000    -0.1830    1.3941    0.3428 
-80.0000    -0.3020    1.3664    0.3295 
-75.0000    -0.4160    1.3240    0.3153 
-70.0000    -0.5230    1.2676    0.3001 
-65.0000    -0.6220    1.1978    0.2841 
-60.0000    -0.7080    1.1156    0.2672 
-55.0000    -0.7810    1.0220    0.2494 
-50.0000    -0.8380    0.9187    0.2308 
-45.0000    -0.8770    0.8074    0.2113 
-40.0000    -0.8950    0.6904    0.1909 
-35.0000    -0.8890    0.5703    0.1696 
-30.0000    -0.8580    0.4503    0.1475 
-25.0000    -0.8320    0.3357    0.1224 
-24.0000    -0.8520    0.3147    0.1156 
-23.0000    -0.8820    0.2946    0.1081 
-22.0000    -0.9190    0.2752    0.1000 
-21.0000    -0.9630    0.2566    0.0914 
-20.0000    -1.0130    0.2388    0.0823 
-19.0000    -1.0670    0.2218    0.0728 
-18.0000    -1.1250    0.2056    0.0631 
-17.0000    -1.1850    0.1901    0.0531 
-16.0000    -1.2450    0.1754    0.0430 
-15.2500    -1.2900    0.1649    0.0353 
-14.2400    -1.2290    0.1461    0.0240 
-13.2400    -1.1480    0.1263    0.0100 
-12.2200    -1.0520    0.1051    -0.0090 
-11.2200    -0.9650    0.0886    -0.0230 
-10.1900    -0.8670    0.0740    -0.0336 
-9.7000    -0.8220    0.0684    -0.0375 
-9.1800    -0.7690    0.0605    -0.0440 
-8.1800    -0.7560    0.0270    -0.0578 
-7.1900    -0.6900    0.0180    -0.0590 
-6.6500    -0.6160    0.0166    -0.0633 
-6.1300    -0.5420    0.0152    -0.0674 
-6.0000    -0.5250    0.0117    -0.0732 
-5.5000    -0.4510    0.0105    -0.0766 
-5.0000    -0.3820    0.0097    -0.0797 
-4.5000    -0.3140    0.0092    -0.0825 
-4.0000    -0.2510    0.0091    -0.0853 
-3.5000    -0.1890    0.0089    -0.0884 
-3.0000    -0.1200    0.0089    -0.0914 
-2.5000    -0.0510    0.0088    -0.0942 
-2.0000    0.0170    0.0088    -0.0969 
-1.5000    0.0850    0.0088    -0.0994 
-1.0000    0.1520    0.0088    -0.1018 
-0.5000    0.2190    0.0088    -0.1041 
0.0000    0.2880    0.0087    -0.1062 
0.5000    0.3540    0.0087    -0.1086 
1.0000    0.4210    0.0088    -0.1107 
1.5000    0.4870    0.0089    -0.1129 
2.0000    0.5540    0.0090    -0.1149 
2.5000    0.6190    0.0091    -0.1168 
3.0000    0.6850    0.0092    -0.1185 
3.5000    0.7490    0.0093    -0.1201 
4.0000    0.8150    0.0095    -0.1218 
4.5000    0.8790    0.0096    -0.1233 
5.0000    0.9440    0.0097    -0.1248 
5.5000    1.0080    0.0099    -0.1260 
6.0000    1.0720    0.0101    -0.1270 
6.5000    1.1350    0.0103    -0.1280 
7.0000    1.1970    0.0107    -0.1287 
7.5000    1.2560    0.0112    -0.1289 
8.0000    1.3050    0.0125    -0.1270 
9.0000    1.3900    0.0155    -0.1207 
9.5000    1.4240    0.0171    -0.1158 
10.0000    1.4580    0.0192    -0.1116 
10.5000    1.4880    0.0219    -0.1073 
11.0000    1.5120    0.0255    -0.1029 
11.5000    1.5330    0.0307    -0.0983 
12.0000    1.5490    0.0370    -0.0949 
12.5000    1.5580    0.0452    -0.0921 
13.0000    1.4700    0.0630    -0.0899 
13.5000    1.3980    0.0784    -0.0885 
14.0000    1.3540    0.0931    -0.0885 
14.5000    1.3360    0.1081    -0.0902 
15.0000    1.3330    0.1239    -0.0928 
15.5000    1.3260    0.1415    -0.0963 
16.0000    1.3290    0.1592    -0.1006 
16.5000    1.3260    0.1743    -0.1042 
17.0000    1.3210    0.1903    -0.1084 
17.5000    1.3310    0.2044    -0.1125 
18.0000    1.3330    0.2186    -0.1169 
18.5000    1.3400    0.2324    -0.1215 
19.0000    1.3620    0.2455    -0.1263 
19.5000    1.3820    0.2584    -0.1313 
20.0000    1.3980    0.2689    -0.1352 
20.5000    1.4260    0.2814    -0.1406 
21.0000    1.4370    0.2943    -0.1462 
22.0000    1.4180    0.3246    -0.1516 
23.0000    1.3970    0.3557    -0.1570 
24.0000    1.3760    0.3875    -0.1623 
25.0000    1.3540    0.4198    -0.1676 
26.0000    1.3320    0.4524    -0.1728 
28.0000    1.2930    0.5183    -0.1832 
30.0000    1.2650    0.5843    -0.1935 
